fips,county_name,state,year,median_income,poverty_rate,pct_bachelors,pop_density,unemployment_acs,median_age,wfh_rate
32510,"Carson City, Nevada",NV,2015,47668.0,16.8,20.7,376.9493683147218,11.3,42.6,2.3984526112185685
32510,"Carson City, Nevada",NV,2016,47948.0,16.7,21.0,376.4650532054742,9.5,43.1,2.939419795221843
32510,"Carson City, Nevada",NV,2017,49341.0,14.7,21.6,375.12972726140566,7.7,43.0,2.8087774294670846
32510,"Carson City, Nevada",NV,2018,52034.0,13.7,22.3,376.84558650559734,6.2,42.8,2.966359615306578
32510,"Carson City, Nevada",NV,2019,55718.0,11.3,22.2,378.96273541173707,5.1,42.4,3.3211504846655013
32510,"Carson City, Nevada",NV,2020,58305.0,10.0,22.9,382.22148421824625,4.6,42.2,5.434739708726369
32510,"Carson City, Nevada",NV,2021,62217.0,10.0,23.1,400.9921540952302,4.6,42.3,5.723981056792333
32510,"Carson City, Nevada",NV,2022,67465.0,11.2,24.3,403.0124399795204,4.7,42.1,6.870200412062184
32510,"Carson City, Nevada",NV,2023,71809.0,11.1,24.5,403.80810051614156,4.1,42.1,8.507922204700758
35001,"Bernalillo County, New Mexico",NM,2010,47481.0,,31.5,557.0581574086434,6.4,35.7,4.0952738378714155
35001,"Bernalillo County, New Mexico",NM,2011,48231.0,,31.6,564.3133016719125,7.3,35.8,4.24808035380631
35001,"Bernalillo County, New Mexico",NM,2012,48398.0,17.3,31.8,570.0123574267274,8.0,36.0,4.277538133721383
35001,"Bernalillo County, New Mexico",NM,2013,48801.0,18.0,32.1,574.4627533380122,8.5,36.1,4.159546751044434
35001,"Bernalillo County, New Mexico",NM,2014,48390.0,18.6,32.3,578.1975379872465,8.7,36.3,4.1144143115735226
35001,"Bernalillo County, New Mexico",NM,2015,47725.0,19.4,32.6,580.3624558125116,8.4,36.5,4.138310124594283
35001,"Bernalillo County, New Mexico",NM,2016,48994.0,18.7,32.8,581.0806505087213,7.3,36.8,4.22292872089601
35001,"Bernalillo County, New Mexico",NM,2017,50386.0,18.0,33.4,581.147819796856,6.7,37.1,4.421745785719099
35001,"Bernalillo County, New Mexico",NM,2018,51643.0,17.4,33.9,583.5908873665765,6.3,37.3,4.618818352836144
35001,"Bernalillo County, New Mexico",NM,2019,53329.0,16.7,34.4,583.7338373900426,5.7,37.6,4.6668052222873015
35001,"Bernalillo County, New Mexico",NM,2020,54308.0,15.9,35.3,584.7491270145405,5.6,38.0,6.663903645931452
35001,"Bernalillo County, New Mexico",NM,2021,56920.0,16.1,36.3,581.2029330589153,5.6,38.3,9.503283169436678
35001,"Bernalillo County, New Mexico",NM,2022,62220.0,16.4,36.6,581.0074532075489,5.4,38.6,11.103457304225318
35001,"Bernalillo County, New Mexico",NM,2023,66514.0,15.8,37.4,580.7189697264574,5.3,39.3,12.835122096227806
35005,"Chaves County, New Mexico",NM,2010,37524.0,,15.7,10.592735303420355,6.2,35.2,3.550615568677396
35005,"Chaves County, New Mexico",NM,2011,37293.0,,16.4,10.70497860866759,5.9,34.9,3.8498008723686707
35005,"Chaves County, New Mexico",NM,2012,38155.0,20.6,17.3,10.769918200837061,6.5,34.8,3.3584934431229034
35005,"Chaves County, New Mexico",NM,2013,39131.0,21.3,18.4,10.816727450015057,7.1,34.7,3.892981183924278
35005,"Chaves County, New Mexico",NM,2014,40541.0,21.9,18.4,10.853482599897779,7.4,34.8,4.383810135671365
35005,"Chaves County, New Mexico",NM,2015,40630.0,21.9,18.1,10.8470545692008,7.6,34.8,3.769940901541195
35005,"Chaves County, New Mexico",NM,2016,41356.0,22.2,19.3,10.813925487916373,7.1,35.1,3.55875958347637
35005,"Chaves County, New Mexico",NM,2017,42177.0,21.2,19.0,10.788213365128462,6.3,35.3,3.9005604910969613
35005,"Chaves County, New Mexico",NM,2018,43197.0,20.6,17.8,10.789037471628074,5.9,35.6,2.961612939970384
35005,"Chaves County, New Mexico",NM,2019,43359.0,19.4,18.0,10.73711876215248,5.1,35.7,2.2192182043483157
35005,"Chaves County, New Mexico",NM,2020,46254.0,19.4,17.7,10.698880220570457,5.2,36.1,2.2562055067987496
35005,"Chaves County, New Mexico",NM,2021,47620.0,21.2,16.9,10.715691993162554,5.4,36.1,2.9179539993134225
35005,"Chaves County, New Mexico",NM,2022,49673.0,21.8,17.5,10.664102926286805,5.3,36.2,3.5377449282057203
35005,"Chaves County, New Mexico",NM,2023,52029.0,22.3,18.2,10.622073494806564,5.6,36.9,4.953846153846154
35013,"Do?a Ana County, New Mexico",NM,2010,36657.0,,25.4,52.956930446466814,8.6,32.2,4.397678310721789
35013,"Doña Ana County, New Mexico",NM,2011,37223.0,,25.5,53.99863294600137,10.7,32.3,4.194757437178822
35013,"Doña Ana County, New Mexico",NM,2012,38462.0,25.8,26.0,54.82763591828032,11.5,32.4,4.087786703923623
35013,"Doña Ana County, New Mexico",NM,2013,37933.0,27.0,26.6,55.45286749160822,12.4,32.2,4.094996541388056
35013,"Doña Ana County, New Mexico",NM,2014,38426.0,27.8,27.4,55.916867571436185,12.2,32.5,4.198719764346004
35013,"Doña Ana County, New Mexico",NM,2015,38853.0,28.2,27.7,56.18497401258183,11.5,32.4,3.889456374106211
35013,"Doña Ana County, New Mexico",NM,2016,38636.0,27.6,27.5,56.148736315345694,10.6,32.6,4.04765097671092
35013,"Doña Ana County, New Mexico",NM,2017,39114.0,27.9,27.4,56.15503852356068,9.3,32.9,4.189679659144706
35013,"Doña Ana County, New Mexico",NM,2018,39164.0,27.7,27.5,56.54603802489845,8.3,32.9,4.24644056679521
35013,"Doña Ana County, New Mexico",NM,2019,40973.0,26.4,27.1,56.737992783446416,7.7,33.1,4.383378320139724
35013,"Doña Ana County, New Mexico",NM,2020,44024.0,24.8,29.5,57.16522998202033,7.7,33.3,5.6357396126920625
35013,"Doña Ana County, New Mexico",NM,2021,47151.0,23.2,30.0,57.28628489814975,7.4,33.4,7.0827880512091035
35013,"Doña Ana County, New Mexico",NM,2022,51232.0,22.8,30.4,57.73610500949402,6.8,33.2,7.463224847544316
35013,"Doña Ana County, New Mexico",NM,2023,55663.0,22.2,31.4,58.2074576655728,6.9,34.0,9.002375552235277
35025,"Lea County, New Mexico",NM,2010,43910.0,,12.9,14.23255377597715,7.8,31.6,2.7822037014339993
35025,"Lea County, New Mexico",NM,2011,46781.0,,13.8,14.502845463289518,7.6,31.6,3.3313760031317283
35025,"Lea County, New Mexico",NM,2012,48793.0,16.2,14.1,14.726001195021716,8.3,31.6,2.3193406172129576
35025,"Lea County, New Mexico",NM,2013,50694.0,15.0,13.3,14.956215934594422,8.4,31.8,2.654170571696345
35025,"Lea County, New Mexico",NM,2014,55248.0,16.4,12.6,15.2283293013495,6.3,31.5,2.462059767131682
35025,"Lea County, New Mexico",NM,2015,57533.0,15.0,13.2,15.518204042671021,5.9,31.8,2.3603298940612167
35025,"Lea County, New Mexico",NM,2016,58152.0,15.8,13.1,15.696045498265763,6.6,31.8,2.4556616643929057
35025,"Lea County, New Mexico",NM,2017,59285.0,16.1,13.1,15.826978708210675,6.2,31.7,2.1343288838798293
35025,"Lea County, New Mexico",NM,2018,59797.0,16.6,13.0,15.96838657495118,6.4,31.7,2.118524774774775
35025,"Lea County, New Mexico",NM,2019,60546.0,15.8,13.6,16.002770774432367,6.3,31.8,2.2530691964285716
35025,"Lea County, New Mexico",NM,2020,61867.0,16.2,14.6,16.02144298872016,6.9,32.0,2.7949120055758843
35025,"Lea County, New Mexico",NM,2021,62319.0,16.8,14.8,16.564303462648287,7.2,31.9,3.0088254336047977
35025,"Lea County, New Mexico",NM,2022,65855.0,17.8,14.6,16.646279037570316,7.4,32.2,3.333112011154638
35025,"Lea County, New Mexico",NM,2023,68750.0,18.7,15.3,16.657892244017606,7.0,32.5,3.670852435054149
35031,"McKinley County, New Mexico",NM,2010,31335.0,,10.9,12.9631572845228,8.9,29.9,9.916585510437397
35031,"McKinley County, New Mexico",NM,2011,31947.0,,11.0,13.078180700134872,10.2,30.3,9.921759357157962
35031,"McKinley County, New Mexico",NM,2012,30780.0,33.6,12.2,13.187884053461856,11.8,30.3,10.055427050146205
35031,"McKinley County, New Mexico",NM,2013,30458.0,35.0,11.2,13.27685750891936,11.9,30.5,10.452992989394211
35031,"McKinley County, New Mexico",NM,2014,29812.0,36.6,11.4,13.406923859268575,13.9,30.7,11.365594811556079
35031,"McKinley County, New Mexico",NM,2015,28772.0,37.5,11.1,13.5749644473079,15.5,30.8,10.42316258351893
35031,"McKinley County, New Mexico",NM,2016,29272.0,38.1,11.0,13.638805194728954,15.7,30.8,9.536447275300779
35031,"McKinley County, New Mexico",NM,2017,30336.0,37.5,10.8,13.364179910564248,16.1,31.6,9.455964227784841
35031,"McKinley County, New Mexico",NM,2018,31674.0,36.0,11.6,13.364179910564248,15.7,32.0,9.112854556427278
35031,"McKinley County, New Mexico",NM,2019,33834.0,34.8,11.4,13.288781786454901,14.0,32.4,9.502980402247095
35031,"McKinley County, New Mexico",NM,2020,36179.0,35.2,11.5,13.200358682268268,12.4,32.8,10.201954397394136
35031,"McKinley County, New Mexico",NM,2021,40262.0,34.0,12.2,13.381974601655749,11.0,33.3,11.74833431728093
35031,"McKinley County, New Mexico",NM,2022,44029.0,33.6,12.4,13.221822381832244,9.6,33.6,10.36665119615206
35031,"McKinley County, New Mexico",NM,2023,44496.0,35.7,12.5,13.056533550147273,9.4,34.1,9.591329677861548
35035,"Otero County, New Mexico",NM,2010,39615.0,,17.7,9.494353323265628,8.8,36.5,3.2245637015063373
35035,"Otero County, New Mexico",NM,2011,38588.0,,17.6,9.602027171919145,10.4,36.2,2.4304457793234273
35035,"Otero County, New Mexico",NM,2012,39054.0,20.7,17.5,9.705164201106923,11.4,36.1,2.5460542192904834
35035,"Otero County, New Mexico",NM,2013,39263.0,21.8,16.6,9.794539544581964,13.1,35.6,2.847474413998019
35035,"Otero County, New Mexico",NM,2014,40614.0,22.0,17.2,9.892534845041906,13.3,35.6,2.499793063488122
35035,"Otero County, New Mexico",NM,2015,39775.0,23.1,16.4,9.877865795436021,12.7,35.6,2.4056702105482595
35035,"Otero County, New Mexico",NM,2016,41502.0,24.8,17.6,9.88013420516889,11.0,35.7,2.609397055858036
35035,"Otero County, New Mexico",NM,2017,43533.0,21.4,18.3,9.849435060117395,9.3,35.6,3.1028851388132823
35035,"Otero County, New Mexico",NM,2018,42752.0,21.2,19.0,9.942439859165026,8.0,35.6,3.242929097249128
35035,"Otero County, New Mexico",NM,2019,41988.0,22.1,17.5,10.00172096685067,7.6,35.8,3.3855384135889044
35035,"Otero County, New Mexico",NM,2020,45032.0,19.1,18.9,10.10258958630558,9.1,36.2,4.1260084517864
35035,"Otero County, New Mexico",NM,2021,46949.0,18.9,20.1,10.177295880174734,9.6,36.5,4.463237021376556
35035,"Otero County, New Mexico",NM,2022,50833.0,19.4,21.0,10.260773358344315,9.6,35.9,4.756930194381226
35035,"Otero County, New Mexico",NM,2023,52717.0,20.0,21.6,10.318995874821287,9.1,36.3,5.962924450500197
35049,"Santa Fe County, New Mexico",NM,2010,52696.0,,40.0,74.17477151142704,6.7,42.2,9.801032741628642
35049,"Santa Fe County, New Mexico",NM,2011,53698.0,,39.6,74.88196065704204,7.9,42.6,9.727315534881066
35049,"Santa Fe County, New Mexico",NM,2012,53642.0,16.0,39.3,75.48707586972225,9.1,43.0,8.727825646224025
35049,"Santa Fe County, New Mexico",NM,2013,52917.0,17.0,39.7,76.11051204472408,9.9,43.4,8.532153115657424
35049,"Santa Fe County, New Mexico",NM,2014,52958.0,16.7,39.9,76.61355332446948,9.0,43.9,8.324132721250509
35049,"Santa Fe County, New Mexico",NM,2015,54315.0,15.6,40.1,77.00457500601973,7.9,44.4,8.109583530865262
35049,"Santa Fe County, New Mexico",NM,2016,55370.0,15.6,41.0,77.1155476920822,6.7,45.0,7.987295267926406
35049,"Santa Fe County, New Mexico",NM,2017,57945.0,14.4,41.4,77.21709816895067,5.5,45.3,7.8671404742911015
35049,"Santa Fe County, New Mexico",NM,2018,59192.0,12.8,40.9,77.95150703001497,4.5,45.8,8.215143543406153
35049,"Santa Fe County, New Mexico",NM,2019,61200.0,12.8,41.0,78.14832651095593,4.1,46.3,8.429036374324344
35049,"Santa Fe County, New Mexico",NM,2020,60668.0,13.0,40.7,78.68539243501293,4.9,46.8,10.105380084479458
35049,"Santa Fe County, New Mexico",NM,2021,64423.0,12.3,41.1,80.41960238277201,5.3,47.1,12.337468134497344
35049,"Santa Fe County, New Mexico",NM,2022,70522.0,12.3,42.2,80.86401658308817,5.4,47.7,15.005795380657563
35049,"Santa Fe County, New Mexico",NM,2023,74689.0,12.5,44.2,81.22729509312283,5.4,48.5,17.025371582703492
35061,"Valencia County, New Mexico",NM,2010,42044.0,,16.8,69.88930802516818,8.4,36.9,4.1148853907760286
35061,"Valencia County, New Mexico",NM,2011,41388.0,,16.2,70.90735921645681,9.8,36.7,3.8478824546240276
35061,"Valencia County, New Mexico",NM,2012,42525.0,21.4,17.0,71.40607305970317,11.3,37.4,3.7372672989111346
35061,"Valencia County, New Mexico",NM,2013,42506.0,23.6,16.6,71.67699091815844,12.1,37.9,3.8714727964985944
35061,"Valencia County, New Mexico",NM,2014,42012.0,24.8,16.5,71.69480212684581,12.9,38.2,3.606653908435154
35061,"Valencia County, New Mexico",NM,2015,41703.0,23.7,16.5,71.52325206422535,12.4,38.5,4.005509841592054
35061,"Valencia County, New Mexico",NM,2016,41788.0,23.2,17.1,71.23827272522743,10.7,38.9,4.461771713233701
35061,"Valencia County, New Mexico",NM,2017,43428.0,22.0,16.3,71.09953278387317,9.1,39.0,4.971944030115775
35061,"Valencia County, New Mexico",NM,2018,45084.0,19.5,17.1,71.20358773988886,8.4,39.1,4.726817739468928
35061,"Valencia County, New Mexico",NM,2019,48945.0,16.9,18.5,71.27014541445746,7.5,38.9,4.29990103402382
35061,"Valencia County, New Mexico",NM,2020,50801.0,16.6,19.9,71.73042454422055,7.7,38.7,5.354766048940309
35061,"Valencia County, New Mexico",NM,2021,53752.0,16.7,19.4,71.23733529319125,8.5,39.0,6.283795723626082
35061,"Valencia County, New Mexico",NM,2022,56246.0,17.8,21.1,71.8194805876574,7.5,38.8,7.82014363529126
35061,"Valencia County, New Mexico",NM,2023,58333.0,18.4,20.8,72.5403658234778,6.9,39.0,9.315519151364597
37001,"Alamance County, North Carolina",NC,2010,44167.0,,21.4,347.31681512898746,8.4,38.0,2.9557218449471576
37001,"Alamance County, North Carolina",NC,2011,44430.0,,21.6,352.90658681503453,8.6,38.4,3.6312969533303647
37001,"Alamance County, North Carolina",NC,2012,44155.0,17.3,21.8,356.9944173129422,9.4,38.5,3.679713141419545
37001,"Alamance County, North Carolina",NC,2013,43043.0,18.3,21.7,360.06914597168037,10.0,38.8,3.705393946531622
37001,"Alamance County, North Carolina",NC,2014,42592.0,18.8,21.0,362.9998205227511,9.5,39.1,3.783120563232158
37001,"Alamance County, North Carolina",NC,2015,41814.0,19.2,21.6,366.64840406941045,7.9,39.2,3.386753205907161
37001,"Alamance County, North Carolina",NC,2016,43209.0,18.5,22.1,369.27916269140303,6.9,39.6,2.710547718540539
37001,"Alamance County, North Carolina",NC,2017,44281.0,17.6,22.9,372.7553536174112,6.0,39.7,2.8974136625786295
37001,"Alamance County, North Carolina",NC,2018,45735.0,16.8,24.0,379.2070884067143,5.7,39.5,3.0126807204587673
37001,"Alamance County, North Carolina",NC,2019,49688.0,16.1,24.8,385.69660787999584,5.3,39.1,3.272489368662087
37001,"Alamance County, North Carolina",NC,2020,51580.0,15.4,25.3,392.35615843117995,5.2,39.1,4.4474041575263765
37001,"Alamance County, North Carolina",NC,2021,55078.0,14.4,26.3,399.53760992981495,5.1,39.0,6.128490689359085
37001,"Alamance County, North Carolina",NC,2022,60866.0,14.2,27.3,405.66345181980483,5.0,39.1,8.410544415443042
37001,"Alamance County, North Carolina",NC,2023,64445.0,14.1,27.7,411.58383949066246,4.9,38.7,9.1791553133515
37027,"Caldwell County, North Carolina",NC,2010,37261.0,,12.3,174.11334893025466,10.5,40.5,2.3987052771516097
37027,"Caldwell County, North Carolina",NC,2011,37845.0,,13.6,174.7533312989523,11.2,40.8,3.0933471454880292
37027,"Caldwell County, North Carolina",NC,2012,36108.0,19.0,12.3,174.81478655952262,12.4,41.2,2.7419402239398125
37027,"Caldwell County, North Carolina",NC,2013,34357.0,19.5,12.5,174.63253992472792,14.3,41.5,2.9140961651734507
37027,"Caldwell County, North Carolina",NC,2014,34853.0,20.5,13.4,174.06672769809785,13.6,42.0,3.46460081773187
37027,"Caldwell County, North Carolina",NC,2015,35763.0,19.6,13.7,173.2572135761028,12.2,42.8,3.56192549588776
37027,"Caldwell County, North Carolina",NC,2016,37118.0,17.6,13.8,172.97112874241347,10.5,43.5,3.8723071368395714
37027,"Caldwell County, North Carolina",NC,2017,40735.0,16.4,14.8,173.35681348116503,7.9,44.1,3.6574959540973957
37027,"Caldwell County, North Carolina",NC,2018,42072.0,16.6,15.3,173.30171566134337,6.6,44.1,3.9981865064747386
37027,"Caldwell County, North Carolina",NC,2019,44511.0,15.1,15.7,173.5242260875462,6.3,44.6,3.434687831870773
37027,"Caldwell County, North Carolina",NC,2020,46094.0,14.0,15.8,173.8887193571356,6.5,45.1,3.9988639591025277
37027,"Caldwell County, North Carolina",NC,2021,48549.0,13.4,16.6,171.02575187332587,5.8,44.9,4.585127763422337
37027,"Caldwell County, North Carolina",NC,2022,52362.0,13.3,17.2,171.04906248940426,5.8,45.1,5.373540414918944
37027,"Caldwell County, North Carolina",NC,2023,55401.0,12.7,18.6,170.84138609161496,4.8,45.5,6.325545040895514
37031,"Carteret County, North Carolina",NC,2010,46155.0,,23.8,128.18653911316696,8.6,45.1,4.579644545030953
37031,"Carteret County, North Carolina",NC,2011,47403.0,,23.7,129.51631586827529,9.4,45.4,4.541698343965888
37031,"Carteret County, North Carolina",NC,2012,47506.0,14.1,23.8,130.84018250447198,9.7,45.7,4.610033795977294
37031,"Carteret County, North Carolina",NC,2013,46534.0,14.4,23.9,132.38272354039765,10.2,45.9,4.098223545548827
37031,"Carteret County, North Carolina",NC,2014,47179.0,15.2,24.2,133.6691594234876,11.0,46.0,3.865936618549859
37031,"Carteret County, North Carolina",NC,2015,48457.0,15.0,25.3,134.41186436671106,10.2,46.4,4.356707521264483
37031,"Carteret County, North Carolina",NC,2016,50599.0,13.1,25.9,135.0206066146051,9.2,46.9,4.726211402606879
37031,"Carteret County, North Carolina",NC,2017,51584.0,12.5,26.7,135.33975303583108,8.0,47.4,5.004145249544022
37031,"Carteret County, North Carolina",NC,2018,54428.0,11.6,28.4,135.77513179565173,6.6,47.9,5.165167137321863
37031,"Carteret County, North Carolina",NC,2019,57194.0,10.7,29.1,136.07063774123137,5.7,48.6,4.999836713366644
37031,"Carteret County, North Carolina",NC,2020,57871.0,9.2,28.5,136.525716897424,5.3,49.2,5.132142040442978
37031,"Carteret County, North Carolina",NC,2021,61805.0,9.7,30.1,133.85237310974696,5.1,49.4,6.692211138270463
37031,"Carteret County, North Carolina",NC,2022,66965.0,9.7,31.9,134.65811932136074,4.9,49.9,8.533909574468085
37031,"Carteret County, North Carolina",NC,2023,70235.0,10.0,32.3,135.2471611728828,4.3,50.1,10.272694536288343
37035,"Catawba County, North Carolina",NC,2010,43484.0,,19.4,381.5618350964437,8.6,38.9,2.8098889779100378
37035,"Catawba County, North Carolina",NC,2011,43733.0,,19.7,383.39802777459425,9.1,39.2,3.1832802065454127
37035,"Catawba County, North Carolina",NC,2012,43657.0,15.1,20.5,384.18283197217556,9.7,39.7,3.207254711651287
37035,"Catawba County, North Carolina",NC,2013,44332.0,15.2,21.0,384.75835505040186,10.5,40.1,3.4826823876197492
37035,"Catawba County, North Carolina",NC,2014,45397.0,15.3,21.5,384.8206410978289,9.2,40.5,3.4574313736869597
37035,"Catawba County, North Carolina",NC,2015,44376.0,15.5,21.7,385.2018317080827,8.2,40.8,3.59421553666158
37035,"Catawba County, North Carolina",NC,2016,45450.0,15.9,21.6,387.3220487625008,7.9,41.1,3.402564877585388
37035,"Catawba County, North Carolina",NC,2017,48649.0,14.2,21.5,389.118378370298,7.4,41.2,3.356133280354203
37035,"Catawba County, North Carolina",NC,2018,51157.0,13.2,21.9,390.4811970880027,7.0,41.4,3.1033901163771294
37035,"Catawba County, North Carolina",NC,2019,52056.0,13.2,22.6,392.6836317250245,6.5,41.4,3.2781194896074863
37035,"Catawba County, North Carolina",NC,2020,54690.0,12.4,23.1,394.9109807810172,6.0,41.6,4.289041095890411
37035,"Catawba County, North Carolina",NC,2021,57840.0,12.8,24.0,398.2619701325945,5.8,41.7,5.53142826024805
37035,"Catawba County, North Carolina",NC,2022,62070.0,13.0,24.8,401.1495512913143,5.1,41.5,6.393376413570275
37035,"Catawba County, North Carolina",NC,2023,64544.0,12.8,24.9,403.7406508642812,4.2,41.8,7.520658968111029
37057,"Davidson County, North Carolina",NC,2010,44249.0,,16.3,290.3911579997758,9.3,39.5,1.898595258999122
37057,"Davidson County, North Carolina",NC,2011,44728.0,,16.8,292.3543597178485,10.0,40.0,2.004658126767593
37057,"Davidson County, North Carolina",NC,2012,44318.0,15.2,17.2,293.98855341318705,11.3,40.4,2.1591722705002034
37057,"Davidson County, North Carolina",NC,2013,43083.0,16.3,17.6,294.6158379400482,12.4,40.6,2.367370222475756
37057,"Davidson County, North Carolina",NC,2014,42866.0,16.1,17.9,295.6462476815781,11.9,41.0,2.658034708457513
37057,"Davidson County, North Carolina",NC,2015,43363.0,15.9,18.7,296.22833879872303,11.0,41.5,3.0170560412784866
37057,"Davidson County, North Carolina",NC,2016,44469.0,16.2,18.2,296.57361644895497,10.0,41.9,3.06361686919228
37057,"Davidson County, North Carolina",NC,2017,45806.0,15.8,18.1,296.6820806322739,8.2,42.1,2.7458832754564804
37057,"Davidson County, North Carolina",NC,2018,47271.0,15.5,18.5,297.66910470047617,7.2,42.3,3.251000413964399
37057,"Davidson County, North Carolina",NC,2019,49546.0,15.4,18.5,298.9652516911374,5.9,42.5,3.2290093986752084
37057,"Davidson County, North Carolina",NC,2020,50454.0,15.2,18.9,301.59731587301013,5.5,42.5,5.247238650787221
37057,"Davidson County, North Carolina",NC,2021,53083.0,14.5,19.3,303.70332876578607,5.4,42.4,6.3951828845604926
37057,"Davidson County, North Carolina",NC,2022,58473.0,13.9,20.5,306.4077024032048,4.3,42.6,7.732108829134025
37057,"Davidson County, North Carolina",NC,2023,62426.0,13.8,20.7,309.2368098514402,4.0,42.3,8.763440860215054
37069,"Franklin County, North Carolina",NC,2010,43710.0,,15.2,118.89540912806373,9.8,39.0,3.3106057620305047
